idsoil_data,probe,temperature,moisture,reading_time
8036,4,52,33,"2015-04-11 20:55:06"
8037,1,36,35,"2015-04-12 00:59:55"
8038,2,87,39,"2015-04-12 00:59:55"
8039,3,43,29,"2015-04-12 00:59:55"
8040,4,47,28,"2015-04-12 00:59:55"
8041,1,31,35,"2015-04-12 06:00:46"
8042,2,48,26,"2015-04-12 06:00:46"
8043,3,65,30,"2015-04-12 06:00:46"
8044,4,85,26,"2015-04-12 06:00:46"
8045,1,41,31,"2015-04-12 07:54:25"
8046,2,82,29,"2015-04-12 07:54:25"
8047,3,58,32,"2015-04-12 07:54:25"
8048,4,84,44,"2015-04-12 07:54:25"
8049,1,75,25,"2015-04-12 16:39:46"
8050,2,60,38,"2015-04-12 16:39:46"
8051,3,62,34,"2015-04-12 16:39:46"
8052,4,32,33,"2015-04-12 16:39:46"
8053,1,47,33,"2015-04-12 19:14:06"
8054,2,63,28,"2015-04-12 19:14:06"
8055,3,54,44,"2015-04-12 19:14:06"
8056,4,49,25,"2015-04-12 19:14:06"
8057,1,89,30,"2015-04-13 04:36:57"
8058,2,71,27,"2015-04-13 04:36:57"
8059,3,61,37,"2015-04-13 04:36:57"
8060,4,33,36,"2015-04-13 04:36:57"
8061,1,50,37,"2015-04-13 12:55:24"
8062,2,53,35,"2015-04-13 12:55:24"
8063,3,74,42,"2015-04-13 12:55:24"
8064,4,49,35,"2015-04-13 12:55:24"
8065,1,44,27,"2015-04-13 20:43:43"
8066,2,57,30,"2015-04-13 20:43:43"
8067,3,31,26,"2015-04-13 20:43:43"
8068,4,50,34,"2015-04-13 20:43:43"
8069,1,56,29,"2015-04-14 05:44:16"
8070,2,40,42,"2015-04-14 05:44:16"
8071,3,80,28,"2015-04-14 05:44:16"
8072,4,36,33,"2015-04-14 05:44:16"
8073,1,84,30,"2015-04-14 15:39:48"
8074,2,89,34,"2015-04-14 15:39:48"
8075,3,56,41,"2015-04-14 15:39:48"
8076,4,88,40,"2015-04-14 15:39:48"
8077,1,46,33,"2015-04-14 23:40:46"
8078,2,65,42,"2015-04-14 23:40:46"
8079,3,82,27,"2015-04-14 23:40:46"
8080,4,51,28,"2015-04-14 23:40:46"
8081,1,34,31,"2015-04-15 09:01:27"
8082,2,65,37,"2015-04-15 09:01:27"
8083,3,82,38,"2015-04-15 09:01:27"
8084,4,35,34,"2015-04-15 09:01:27"
8085,1,86,39,"2015-04-15 19:30:02"
8086,2,36,35,"2015-04-15 19:30:02"
8087,3,66,37,"2015-04-15 19:30:02"
8088,4,46,40,"2015-04-15 19:30:02"
8089,1,71,29,"2015-04-16 01:33:02"
8090,2,44,28,"2015-04-16 01:33:02"
8091,3,89,31,"2015-04-16 01:33:02"
8092,4,47,40,"2015-04-16 01:33:02"
8093,1,38,26,"2015-04-16 10:57:21"
8094,2,54,33,"2015-04-16 10:57:21"
8095,3,41,29,"2015-04-16 10:57:21"
8096,4,79,42,"2015-04-16 10:57:21"
8097,1,70,33,"2015-04-16 18:26:32"
8098,2,71,42,"2015-04-16 18:26:32"
8099,3,43,42,"2015-04-16 18:26:32"
8100,4,40,30,"2015-04-16 18:26:32"
8101,1,36,25,"2015-04-16 21:22:03"
8102,2,56,26,"2015-04-16 21:22:03"
8103,3,34,32,"2015-04-16 21:22:03"
8104,4,47,26,"2015-04-16 21:22:03"
8105,1,30,39,"2015-04-17 01:29:16"
8106,2,57,29,"2015-04-17 01:29:16"
8107,3,62,43,"2015-04-17 01:29:16"
8108,4,58,28,"2015-04-17 01:29:16"
8109,1,83,31,"2015-04-17 11:50:08"
8110,2,68,40,"2015-04-17 11:50:08"
8111,3,39,34,"2015-04-17 11:50:08"
8112,4,30,39,"2015-04-17 11:50:08"
8113,1,39,32,"2015-04-17 18:08:30"
8114,2,59,30,"2015-04-17 18:08:30"
8115,3,37,29,"2015-04-17 18:08:30"
8116,4,83,26,"2015-04-17 18:08:30"
8117,1,84,27,"2015-04-17 22:46:40"
8118,2,81,29,"2015-04-17 22:46:40"
8119,3,51,36,"2015-04-17 22:46:40"
8120,4,65,29,"2015-04-17 22:46:40"
8121,1,39,25,"2015-04-18 05:31:39"
8122,2,65,44,"2015-04-18 05:31:39"
8123,3,81,44,"2015-04-18 05:31:39"
8124,4,70,28,"2015-04-18 05:31:39"
8125,1,58,42,"2015-04-18 09:26:43"
8126,2,82,41,"2015-04-18 09:26:43"
8127,3,76,41,"2015-04-18 09:26:43"
8128,4,61,35,"2015-04-18 09:26:43"
8129,1,59,29,"2015-04-18 17:39:39"
8130,2,63,38,"2015-04-18 17:39:39"
8131,3,54,40,"2015-04-18 17:39:39"
8132,4,82,35,"2015-04-18 17:39:39"
8133,1,35,40,"2015-04-18 23:45:33"
8134,2,30,31,"2015-04-18 23:45:33"
8135,3,56,39,"2015-04-18 23:45:33"
8136,4,71,29,"2015-04-18 23:45:33"
8137,1,80,35,"2015-04-19 02:40:26"
8138,2,67,29,"2015-04-19 02:40:26"
8139,3,34,30,"2015-04-19 02:40:26"
8140,4,84,43,"2015-04-19 02:40:26"
8141,1,48,29,"2015-04-19 06:36:05"
8142,2,65,35,"2015-04-19 06:36:05"
8143,3,38,31,"2015-04-19 06:36:05"
8144,4,34,33,"2015-04-19 06:36:05"
8145,1,68,43,"2015-04-19 13:59:58"
8146,2,43,29,"2015-04-19 13:59:58"
8147,3,59,28,"2015-04-19 13:59:58"
8148,4,47,42,"2015-04-19 13:59:58"
8149,1,39,42,"2015-04-19 14:34:35"
8150,2,53,25,"2015-04-19 14:34:35"
8151,3,67,41,"2015-04-19 14:34:35"
8152,4,79,41,"2015-04-19 14:34:35"
8153,1,70,39,"2015-04-19 23:52:15"
8154,2,53,31,"2015-04-19 23:52:15"
8155,3,78,33,"2015-04-19 23:52:15"
8156,4,33,29,"2015-04-19 23:52:15"
8157,1,38,34,"2015-04-20 02:03:25"
8158,2,88,44,"2015-04-20 02:03:25"
8159,3,70,30,"2015-04-20 02:03:25"
8160,4,59,29,"2015-04-20 02:03:25"
8161,1,30,39,"2015-04-20 09:20:39"
8162,2,79,42,"2015-04-20 09:20:39"
8163,3,83,32,"2015-04-20 09:20:39"
8164,4,76,28,"2015-04-20 09:20:39"
8165,1,47,42,"2015-04-20 11:30:25"
8166,2,74,42,"2015-04-20 11:30:25"
8167,3,36,35,"2015-04-20 11:30:25"
8168,4,80,33,"2015-04-20 11:30:25"
8169,1,83,26,"2015-04-20 18:41:49"
8170,2,81,40,"2015-04-20 18:41:49"
8171,3,45,30,"2015-04-20 18:41:49"
8172,4,39,40,"2015-04-20 18:41:49"
8173,1,69,27,"2015-04-20 22:04:52"
8174,2,43,32,"2015-04-20 22:04:52"
8175,3,37,30,"2015-04-20 22:04:52"
8176,4,76,34,"2015-04-20 22:04:52"
8177,1,70,39,"2015-04-21 02:49:22"
8178,2,75,30,"2015-04-21 02:49:22"
8179,3,78,44,"2015-04-21 02:49:22"
8180,4,47,36,"2015-04-21 02:49:22"
8181,1,33,34,"2015-04-21 04:33:33"
8182,2,42,33,"2015-04-21 04:33:33"
8183,3,34,25,"2015-04-21 04:33:33"
8184,4,46,35,"2015-04-21 04:33:33"
8185,1,68,35,"2015-04-21 10:43:12"
8186,2,43,35,"2015-04-21 10:43:12"
8187,3,89,33,"2015-04-21 10:43:12"
8188,4,56,43,"2015-04-21 10:43:12"
8189,1,71,33,"2015-04-21 19:17:06"
8190,2,62,40,"2015-04-21 19:17:06"
8191,3,37,37,"2015-04-21 19:17:06"
8192,4,56,36,"2015-04-21 19:17:06"
8193,1,82,27,"2015-04-21 20:17:14"
8194,2,67,31,"2015-04-21 20:17:14"
8195,3,61,44,"2015-04-21 20:17:14"
8196,4,42,38,"2015-04-21 20:17:14"
8197,1,34,29,"2015-04-22 04:25:21"
8198,2,70,32,"2015-04-22 04:25:21"
8199,3,66,42,"2015-04-22 04:25:21"
8200,4,84,32,"2015-04-22 04:25:21"
8201,1,44,37,"2015-04-22 05:37:00"
8202,2,66,27,"2015-04-22 05:37:00"
8203,3,31,41,"2015-04-22 05:37:00"
8204,4,84,44,"2015-04-22 05:37:00"
8205,1,59,44,"2015-04-22 08:59:13"
8206,2,32,37,"2015-04-22 08:59:13"
8207,3,61,33,"2015-04-22 08:59:13"
8208,4,66,30,"2015-04-22 08:59:13"
8209,1,89,35,"2015-04-22 11:47:00"
8210,2,30,35,"2015-04-22 11:47:00"
8211,3,39,33,"2015-04-22 11:47:00"
8212,4,65,30,"2015-04-22 11:47:00"
8213,1,76,28,"2015-04-22 16:05:18"
8214,2,82,27,"2015-04-22 16:05:18"
8215,3,68,34,"2015-04-22 16:05:18"
8216,4,66,35,"2015-04-22 16:05:18"
8217,1,89,43,"2015-04-22 19:59:25"
8218,2,69,25,"2015-04-22 19:59:25"
8219,3,84,34,"2015-04-22 19:59:25"
8220,4,70,27,"2015-04-22 19:59:25"
8221,1,49,35,"2015-04-22 23:03:51"
8222,2,66,26,"2015-04-22 23:03:51"
8223,3,69,28,"2015-04-22 23:03:51"
8224,4,74,39,"2015-04-22 23:03:51"
8225,1,32,42,"2015-04-23 09:28:41"
8226,2,31,36,"2015-04-23 09:28:41"
8227,3,31,39,"2015-04-23 09:28:41"
8228,4,43,31,"2015-04-23 09:28:41"
8229,1,81,43,"2015-04-23 12:52:29"
8230,2,30,31,"2015-04-23 12:52:29"
8231,3,79,32,"2015-04-23 12:52:29"
8232,4,46,42,"2015-04-23 12:52:29"
8233,1,74,35,"2015-04-23 13:15:45"
8234,2,54,32,"2015-04-23 13:15:45"
8235,3,43,25,"2015-04-23 13:15:45"
8236,4,79,38,"2015-04-23 13:15:45"
8237,1,79,39,"2015-04-23 17:08:07"
8238,2,54,43,"2015-04-23 17:08:07"
8239,3,48,29,"2015-04-23 17:08:07"
8240,4,50,41,"2015-04-23 17:08:07"
8241,1,37,34,"2015-04-23 20:09:35"
8242,2,53,35,"2015-04-23 20:09:35"
8243,3,80,30,"2015-04-23 20:09:35"
8244,4,68,41,"2015-04-23 20:09:35"
8245,1,54,27,"2015-04-24 01:17:49"
8246,2,55,44,"2015-04-24 01:17:49"
8247,3,35,34,"2015-04-24 01:17:49"
8248,4,42,30,"2015-04-24 01:17:49"
8249,1,66,43,"2015-04-24 01:28:51"
8250,2,45,39,"2015-04-24 01:28:51"
8251,3,33,44,"2015-04-24 01:28:51"
8252,4,61,34,"2015-04-24 01:28:51"
8253,1,55,36,"2015-04-24 07:16:59"
8254,2,86,26,"2015-04-24 07:16:59"
8255,3,84,39,"2015-04-24 07:16:59"
8256,4,58,38,"2015-04-24 07:16:59"
8257,1,69,32,"2015-04-24 11:36:35"
8258,2,32,29,"2015-04-24 11:36:35"
8259,3,50,29,"2015-04-24 11:36:35"
8260,4,40,28,"2015-04-24 11:36:35"
8261,1,35,43,"2015-04-24 11:58:47"
8262,2,85,25,"2015-04-24 11:58:47"
8263,3,72,25,"2015-04-24 11:58:47"
8264,4,56,35,"2015-04-24 11:58:47"
8265,1,53,38,"2015-04-24 16:10:35"
8266,2,82,40,"2015-04-24 16:10:35"
8267,3,67,26,"2015-04-24 16:10:35"
8268,4,85,28,"2015-04-24 16:10:35"
8269,1,69,38,"2015-04-25 01:23:48"
8270,2,30,43,"2015-04-25 01:23:48"
8271,3,60,31,"2015-04-25 01:23:48"
8272,4,36,29,"2015-04-25 01:23:48"
8273,1,43,34,"2015-04-25 03:25:31"
8274,2,47,41,"2015-04-25 03:25:31"
8275,3,60,35,"2015-04-25 03:25:31"
8276,4,46,30,"2015-04-25 03:25:31"
8277,1,60,29,"2015-04-25 10:49:01"
8278,2,52,30,"2015-04-25 10:49:01"
8279,3,40,42,"2015-04-25 10:49:01"
8280,4,63,42,"2015-04-25 10:49:01"
8281,1,56,33,"2015-04-25 16:55:41"
8282,2,32,37,"2015-04-25 16:55:41"
8283,3,40,31,"2015-04-25 16:55:41"
8284,4,33,39,"2015-04-25 16:55:41"
8285,1,72,26,"2015-04-25 17:12:34"
8286,2,68,32,"2015-04-25 17:12:34"
8287,3,61,30,"2015-04-25 17:12:34"
8288,4,46,34,"2015-04-25 17:12:34"
8289,1,50,41,"2015-04-25 18:44:58"
8290,2,77,40,"2015-04-25 18:44:58"
8291,3,34,42,"2015-04-25 18:44:58"
8292,4,63,43,"2015-04-25 18:44:58"
8293,1,59,39,"2015-04-26 05:26:31"
8294,2,52,34,"2015-04-26 05:26:31"
8295,3,53,36,"2015-04-26 05:26:31"
8296,4,77,39,"2015-04-26 05:26:31"
8297,1,89,26,"2015-04-26 14:32:44"
8298,2,58,36,"2015-04-26 14:32:44"
8299,3,66,30,"2015-04-26 14:32:44"
8300,4,45,32,"2015-04-26 14:32:44"
8301,1,86,26,"2015-04-27 00:10:10"
8302,2,87,26,"2015-04-27 00:10:10"
8303,3,64,34,"2015-04-27 00:10:10"
8304,4,82,41,"2015-04-27 00:10:10"
8305,1,59,39,"2015-04-27 02:14:05"
8306,2,67,33,"2015-04-27 02:14:05"
8307,3,70,31,"2015-04-27 02:14:05"
8308,4,75,29,"2015-04-27 02:14:05"
8309,1,74,35,"2015-04-27 12:03:20"
8310,2,60,27,"2015-04-27 12:03:20"
8311,3,30,27,"2015-04-27 12:03:20"
8312,4,61,43,"2015-04-27 12:03:20"
8313,1,51,27,"2015-04-27 14:17:18"
8314,2,80,44,"2015-04-27 14:17:18"
8315,3,56,27,"2015-04-27 14:17:18"
8316,4,65,25,"2015-04-27 14:17:18"
8317,1,79,29,"2015-04-27 14:52:50"
8318,2,86,36,"2015-04-27 14:52:50"
8319,3,72,38,"2015-04-27 14:52:50"
8320,4,88,27,"2015-04-27 14:52:50"
8321,1,52,40,"2015-04-27 18:49:10"
8322,2,51,43,"2015-04-27 18:49:10"
8323,3,76,31,"2015-04-27 18:49:10"
8324,4,85,37,"2015-04-27 18:49:10"
8325,1,36,33,"2015-04-27 21:52:27"
8326,2,57,44,"2015-04-27 21:52:27"
8327,3,88,38,"2015-04-27 21:52:27"
8328,4,68,36,"2015-04-27 21:52:27"
8329,1,84,30,"2015-04-28 05:54:27"
8330,2,36,29,"2015-04-28 05:54:27"
8331,3,32,28,"2015-04-28 05:54:27"
8332,4,51,33,"2015-04-28 05:54:27"
8333,1,52,37,"2015-04-28 06:48:41"
8334,2,49,25,"2015-04-28 06:48:41"
8335,3,89,38,"2015-04-28 06:48:41"
8336,4,30,33,"2015-04-28 06:48:41"
8337,1,86,44,"2015-04-28 15:23:30"
8338,2,54,33,"2015-04-28 15:23:30"
8339,3,84,35,"2015-04-28 15:23:30"
8340,4,82,41,"2015-04-28 15:23:30"
8341,1,58,36,"2015-04-29 02:13:31"
8342,2,53,43,"2015-04-29 02:13:31"
8343,3,76,36,"2015-04-29 02:13:31"
8344,4,43,36,"2015-04-29 02:13:31"
8345,1,89,37,"2015-04-29 03:15:48"
8346,2,63,42,"2015-04-29 03:15:48"
8347,3,30,39,"2015-04-29 03:15:48"
8348,4,61,37,"2015-04-29 03:15:48"
8349,1,70,35,"2015-04-29 04:17:52"
8350,2,58,38,"2015-04-29 04:17:52"
8351,3,65,38,"2015-04-29 04:17:52"
8352,4,79,31,"2015-04-29 04:17:52"
8353,1,59,28,"2015-04-29 04:28:31"
8354,2,67,36,"2015-04-29 04:28:31"
8355,3,63,35,"2015-04-29 04:28:31"
8356,4,79,42,"2015-04-29 04:28:31"
8357,1,52,36,"2015-04-29 10:16:24"
8358,2,63,34,"2015-04-29 10:16:24"
8359,3,43,39,"2015-04-29 10:16:24"
8360,4,54,26,"2015-04-29 10:16:24"
8361,1,69,31,"2015-04-29 11:46:16"
8362,2,85,29,"2015-04-29 11:46:16"
8363,3,73,33,"2015-04-29 11:46:16"
8364,4,79,34,"2015-04-29 11:46:16"
8365,1,80,30,"2015-04-29 14:03:12"
8366,2,41,35,"2015-04-29 14:03:12"
8367,3,54,26,"2015-04-29 14:03:12"
8368,4,77,35,"2015-04-29 14:03:12"
8369,1,53,34,"2015-04-29 14:47:51"
8370,2,63,27,"2015-04-29 14:47:51"
8371,3,73,27,"2015-04-29 14:47:51"
8372,4,41,43,"2015-04-29 14:47:51"
8373,1,88,39,"2015-04-29 16:44:49"
8374,2,44,35,"2015-04-29 16:44:49"
8375,3,82,25,"2015-04-29 16:44:49"
8376,4,42,36,"2015-04-29 16:44:49"
8377,1,88,34,"2015-04-29 23:36:29"
8378,2,44,31,"2015-04-29 23:36:29"
8379,3,72,33,"2015-04-29 23:36:29"
8380,4,61,40,"2015-04-29 23:36:29"
8381,1,31,44,"2015-04-30 04:55:02"
8382,2,62,34,"2015-04-30 04:55:02"
8383,3,42,40,"2015-04-30 04:55:02"
8384,4,70,35,"2015-04-30 04:55:02"
8385,1,45,29,"2015-04-30 12:46:16"
8386,2,62,37,"2015-04-30 12:46:16"
8387,3,37,36,"2015-04-30 12:46:16"
8388,4,49,42,"2015-04-30 12:46:16"
8389,1,87,26,"2015-04-30 16:13:42"
8390,2,45,34,"2015-04-30 16:13:42"
8391,3,81,28,"2015-04-30 16:13:42"
8392,4,59,44,"2015-04-30 16:13:42"
8393,1,33,25,"2015-04-30 19:13:59"
8394,2,74,31,"2015-04-30 19:13:59"
8395,3,82,39,"2015-04-30 19:13:59"
8396,4,37,44,"2015-04-30 19:13:59"
8397,1,49,27,"2015-05-01 00:44:13"
8398,2,86,35,"2015-05-01 00:44:13"
8399,3,86,44,"2015-05-01 00:44:13"
8400,4,85,41,"2015-05-01 00:44:13"
8401,1,68,26,"2015-05-01 06:40:05"
8402,2,83,25,"2015-05-01 06:40:05"
8403,3,39,39,"2015-05-01 06:40:05"
8404,4,52,40,"2015-05-01 06:40:05"
8405,1,35,27,"2015-05-01 07:45:08"
8406,2,44,32,"2015-05-01 07:45:08"
8407,3,37,30,"2015-05-01 07:45:08"
8408,4,51,40,"2015-05-01 07:45:08"
8409,1,33,28,"2015-05-01 10:07:02"
8410,2,73,26,"2015-05-01 10:07:02"
8411,3,33,28,"2015-05-01 10:07:02"
8412,4,48,29,"2015-05-01 10:07:02"
8413,1,46,30,"2015-05-01 14:28:58"
8414,2,43,37,"2015-05-01 14:28:58"
8415,3,54,28,"2015-05-01 14:28:58"
8416,4,63,36,"2015-05-01 14:28:58"
8417,1,87,29,"2015-05-01 16:24:19"
8418,2,44,38,"2015-05-01 16:24:19"
8419,3,30,31,"2015-05-01 16:24:19"
8420,4,33,32,"2015-05-01 16:24:19"
8421,1,66,42,"2015-05-01 18:51:20"
8422,2,31,35,"2015-05-01 18:51:20"
8423,3,76,34,"2015-05-01 18:51:20"
8424,4,67,35,"2015-05-01 18:51:20"
8425,1,62,42,"2015-05-01 21:11:06"
8426,2,32,42,"2015-05-01 21:11:06"
8427,3,36,32,"2015-05-01 21:11:06"
8428,4,71,26,"2015-05-01 21:11:06"
8429,1,60,25,"2015-05-02 06:23:07"
8430,2,88,36,"2015-05-02 06:23:07"
8431,3,86,34,"2015-05-02 06:23:07"
8432,4,84,30,"2015-05-02 06:23:07"
8433,1,79,40,"2015-05-02 15:27:20"
8434,2,67,42,"2015-05-02 15:27:20"
8435,3,61,33,"2015-05-02 15:27:20"
8436,4,88,30,"2015-05-02 15:27:20"
8437,1,80,37,"2015-05-02 15:32:26"
8438,2,61,37,"2015-05-02 15:32:26"
8439,3,72,26,"2015-05-02 15:32:26"
8440,4,88,40,"2015-05-02 15:32:26"
8441,1,72,30,"2015-05-02 21:17:14"
8442,2,52,29,"2015-05-02 21:17:14"
8443,3,59,44,"2015-05-02 21:17:14"
8444,4,37,33,"2015-05-02 21:17:14"
8445,1,74,29,"2015-05-03 08:16:57"
8446,2,81,32,"2015-05-03 08:16:57"
8447,3,58,41,"2015-05-03 08:16:57"
8448,4,83,26,"2015-05-03 08:16:57"
8449,1,78,32,"2015-05-03 09:08:46"
8450,2,36,25,"2015-05-03 09:08:46"
8451,3,37,26,"2015-05-03 09:08:46"
8452,4,56,43,"2015-05-03 09:08:46"
8453,1,77,44,"2015-05-03 20:03:23"
8454,2,61,33,"2015-05-03 20:03:23"
8455,3,84,25,"2015-05-03 20:03:23"
8456,4,66,43,"2015-05-03 20:03:23"
8457,1,54,25,"2015-05-04 06:55:34"
8458,2,82,40,"2015-05-04 06:55:34"
8459,3,56,28,"2015-05-04 06:55:34"
8460,4,86,30,"2015-05-04 06:55:34"
8461,1,46,25,"2015-05-04 12:00:25"
8462,2,56,27,"2015-05-04 12:00:25"
8463,3,34,25,"2015-05-04 12:00:25"
8464,4,57,27,"2015-05-04 12:00:25"
8465,1,46,31,"2015-05-04 13:14:52"
8466,2,54,43,"2015-05-04 13:14:52"
8467,3,62,32,"2015-05-04 13:14:52"
8468,4,44,32,"2015-05-04 13:14:52"
8469,1,59,36,"2015-05-04 22:52:14"
8470,2,39,36,"2015-05-04 22:52:14"
8471,3,52,27,"2015-05-04 22:52:14"
8472,4,64,33,"2015-05-04 22:52:14"
8473,1,43,39,"2015-05-05 07:01:49"
8474,2,44,36,"2015-05-05 07:01:49"
8475,3,74,33,"2015-05-05 07:01:49"
8476,4,39,27,"2015-05-05 07:01:49"
8477,1,66,35,"2015-05-05 15:46:27"
8478,2,58,39,"2015-05-05 15:46:27"
8479,3,32,30,"2015-05-05 15:46:27"
8480,4,88,42,"2015-05-05 15:46:27"
8481,1,43,38,"2015-05-05 20:16:14"
8482,2,62,34,"2015-05-05 20:16:14"
8483,3,54,39,"2015-05-05 20:16:14"
8484,4,72,36,"2015-05-05 20:16:14"
8485,1,36,27,"2015-05-06 06:21:21"
8486,2,56,32,"2015-05-06 06:21:21"
8487,3,47,33,"2015-05-06 06:21:21"
8488,4,41,35,"2015-05-06 06:21:21"
8489,1,63,30,"2015-05-06 09:23:56"
8490,2,35,32,"2015-05-06 09:23:56"
8491,3,64,31,"2015-05-06 09:23:56"
8492,4,79,36,"2015-05-06 09:23:56"
8493,1,50,31,"2015-05-06 16:06:23"
8494,2,61,31,"2015-05-06 16:06:23"
8495,3,89,44,"2015-05-06 16:06:23"
8496,4,78,26,"2015-05-06 16:06:23"
8497,1,59,26,"2015-05-06 17:40:13"
8498,2,70,25,"2015-05-06 17:40:13"
8499,3,75,40,"2015-05-06 17:40:13"
8500,4,64,40,"2015-05-06 17:40:13"
8501,1,81,39,"2015-05-07 02:12:39"
8502,2,61,35,"2015-05-07 02:12:39"
8503,3,31,27,"2015-05-07 02:12:39"
8504,4,73,27,"2015-05-07 02:12:39"
8505,1,43,35,"2015-05-07 10:06:30"
8506,2,78,42,"2015-05-07 10:06:30"
8507,3,30,27,"2015-05-07 10:06:30"
8508,4,51,27,"2015-05-07 10:06:30"
8509,1,57,44,"2015-05-07 21:05:30"
8510,2,89,32,"2015-05-07 21:05:30"
8511,3,78,26,"2015-05-07 21:05:30"
8512,4,43,25,"2015-05-07 21:05:30"
8513,1,67,40,"2015-05-08 04:54:38"
8514,2,73,44,"2015-05-08 04:54:38"
8515,3,73,32,"2015-05-08 04:54:38"
8516,4,31,40,"2015-05-08 04:54:38"
8517,1,51,31,"2015-05-08 07:07:59"
8518,2,80,30,"2015-05-08 07:07:59"
8519,3,38,26,"2015-05-08 07:07:59"
8520,4,87,31,"2015-05-08 07:07:59"
8521,1,49,32,"2015-05-08 17:37:41"
8522,2,30,43,"2015-05-08 17:37:41"
8523,3,52,43,"2015-05-08 17:37:41"
8524,4,45,39,"2015-05-08 17:37:41"
8525,1,30,37,"2015-05-09 00:50:07"
8526,2,60,26,"2015-05-09 00:50:07"
8527,3,60,34,"2015-05-09 00:50:07"
8528,4,77,33,"2015-05-09 00:50:07"
8529,1,57,38,"2015-05-09 03:32:22"
8530,2,36,37,"2015-05-09 03:32:22"
8531,3,63,41,"2015-05-09 03:32:22"
8532,4,41,32,"2015-05-09 03:32:22"
8533,1,58,41,"2015-05-09 07:13:30"
8534,2,32,40,"2015-05-09 07:13:30"
8535,3,30,41,"2015-05-09 07:13:30"
8536,4,59,30,"2015-05-09 07:13:30"
8537,1,76,26,"2015-05-09 16:14:01"
8538,2,51,44,"2015-05-09 16:14:01"
8539,3,77,43,"2015-05-09 16:14:01"
8540,4,30,37,"2015-05-09 16:14:01"
8541,1,72,29,"2015-05-09 19:54:10"
8542,2,87,31,"2015-05-09 19:54:10"
8543,3,37,31,"2015-05-09 19:54:10"
8544,4,40,40,"2015-05-09 19:54:10"
8545,1,33,31,"2015-05-10 02:06:02"
8546,2,75,32,"2015-05-10 02:06:02"
8547,3,36,44,"2015-05-10 02:06:02"
8548,4,50,32,"2015-05-10 02:06:02"
8549,1,49,34,"2015-05-10 11:41:56"
8550,2,74,34,"2015-05-10 11:41:56"
8551,3,66,35,"2015-05-10 11:41:56"
8552,4,58,37,"2015-05-10 11:41:56"
8553,1,87,43,"2015-05-10 16:12:59"
8554,2,56,42,"2015-05-10 16:12:59"
8555,3,48,44,"2015-05-10 16:12:59"
8556,4,37,25,"2015-05-10 16:12:59"
8557,1,65,44,"2015-05-10 21:08:28"
8558,2,73,32,"2015-05-10 21:08:28"
8559,3,85,32,"2015-05-10 21:08:28"
8560,4,64,25,"2015-05-10 21:08:28"
8561,1,69,28,"2015-05-11 03:49:39"
8562,2,69,40,"2015-05-11 03:49:39"
8563,3,85,39,"2015-05-11 03:49:39"
8564,4,51,34,"2015-05-11 03:49:39"
8565,1,49,44,"2015-05-11 06:48:37"
8566,2,34,29,"2015-05-11 06:48:37"
8567,3,33,27,"2015-05-11 06:48:37"
8568,4,57,40,"2015-05-11 06:48:37"
8569,1,68,27,"2015-05-11 12:39:46"
8570,2,44,27,"2015-05-11 12:39:46"
8571,3,37,42,"2015-05-11 12:39:46"
8572,4,63,36,"2015-05-11 12:39:46"
8573,1,45,37,"2015-05-11 15:52:10"
8574,2,89,41,"2015-05-11 15:52:10"
8575,3,72,30,"2015-05-11 15:52:10"
8576,4,81,36,"2015-05-11 15:52:10"
8577,1,41,26,"2015-05-11 17:15:03"
8578,2,72,33,"2015-05-11 17:15:03"
8579,3,87,41,"2015-05-11 17:15:03"
8580,4,55,34,"2015-05-11 17:15:03"
8581,1,85,26,"2015-05-11 18:31:39"
8582,2,30,30,"2015-05-11 18:31:39"
8583,3,49,30,"2015-05-11 18:31:39"
8584,4,82,32,"2015-05-11 18:31:39"
8585,1,30,39,"2015-05-11 20:49:09"
8586,2,36,39,"2015-05-11 20:49:09"
8587,3,34,27,"2015-05-11 20:49:09"
8588,4,83,40,"2015-05-11 20:49:09"
8589,1,71,32,"2015-05-12 03:46:12"
8590,2,47,41,"2015-05-12 03:46:12"
8591,3,45,28,"2015-05-12 03:46:12"
8592,4,61,35,"2015-05-12 03:46:12"
8593,1,31,38,"2015-05-12 14:34:10"
8594,2,63,40,"2015-05-12 14:34:10"
8595,3,57,30,"2015-05-12 14:34:10"
8596,4,59,39,"2015-05-12 14:34:10"
8597,1,85,32,"2015-05-13 00:03:20"
8598,2,55,40,"2015-05-13 00:03:20"
8599,3,56,44,"2015-05-13 00:03:20"
8600,4,48,30,"2015-05-13 00:03:20"
8601,1,50,36,"2015-05-13 00:41:35"
8602,2,65,41,"2015-05-13 00:41:35"
8603,3,72,39,"2015-05-13 00:41:35"
8604,4,46,32,"2015-05-13 00:41:35"
8605,1,78,38,"2015-05-13 11:08:45"
8606,2,35,31,"2015-05-13 11:08:45"
8607,3,35,26,"2015-05-13 11:08:45"
8608,4,42,35,"2015-05-13 11:08:45"
8609,1,88,27,"2015-05-13 13:10:52"
8610,2,66,28,"2015-05-13 13:10:52"
8611,3,42,43,"2015-05-13 13:10:52"
8612,4,89,42,"2015-05-13 13:10:52"
8613,1,84,44,"2015-05-13 16:34:12"
8614,2,44,38,"2015-05-13 16:34:12"
8615,3,30,44,"2015-05-13 16:34:12"
8616,4,82,30,"2015-05-13 16:34:12"
8617,1,86,29,"2015-05-14 01:28:08"
